Country/Region,date_sec,log_Confirmed
Mexico,1583193600,0.6989700043360189
Mexico,1583280000,0.6989700043360189
Mexico,1583366400,0.6989700043360189
Mexico,1583452800,0.7781512503836436
Mexico,1583539200,0.7781512503836436
Mexico,1583625600,0.8450980400142568
Mexico,1583712000,0.8450980400142568
Mexico,1583798400,0.8450980400142568
Mexico,1583884800,0.9030899869919435
Mexico,1583971200,1.0791812460476249
Mexico,1584057600,1.0791812460476249
Mexico,1584144000,1.414973347970818
Mexico,1584230400,1.6127838567197355
Mexico,1584316800,1.724275869600789
Mexico,1584403200,1.9138138523837167
Mexico,1584489600,1.968482948553935
Mexico,1584576000,2.0718820073061255
Mexico,1584662400,2.214843848047698
Mexico,1584748800,2.307496037913213
Mexico,1584835200,2.399673721481038
Mexico,1584921600,2.499687082618404
Mexico,1585008000,2.5646660642520893
Mexico,1585094400,2.6074550232146687
Mexico,1585180800,2.6766936096248664
Mexico,1585267200,2.7671558660821804
Mexico,1585353600,2.8555191556678
Mexico,1585440000,2.9283958522567137
Mexico,1585526400,2.996949248495381
Mexico,1585612800,3.039017321997412
Mexico,1585699200,3.084576277934331
Mexico,1585785600,3.139249217571607
Mexico,1585872000,3.1789769472931693
Mexico,1585958400,3.2273724422896364
Mexico,1586044800,3.2764618041732443
Mexico,1586131200,3.3310221710418286
Mexico,1586217600,3.3872118003137306
Mexico,1586304000,3.4448251995097476
Mexico,1586390400,3.502563669107363
Mexico,1586476800,3.5366846726209302
Mexico,1586563200,3.584783378996508
Mexico,1586649600,3.625209525381881
Mexico,1586736000,3.6684791029325856
Mexico,1586822400,3.7001843296221977
Mexico,1586908800,3.7323133274712426
Mexico,1586995200,3.766933093837284
Mexico,1587081600,3.7991336933020627
Mexico,1587168000,3.8372727025023003
Mexico,1587254400,3.8748875108461123
Mexico,1587340800,3.9170326221623935
Mexico,1587427200,3.9430986230054854
Mexico,1587513600,3.9777693180915743
Mexico,1587600000,4.065691728093271
Moldova,1583625600,0.0
Moldova,1583712000,0.0
Moldova,1583798400,0.47712125471966244
Moldova,1583884800,0.47712125471966244
Moldova,1583971200,0.47712125471966244
Moldova,1584057600,0.7781512503836436
Moldova,1584144000,1.0791812460476249
Moldova,1584230400,1.3617278360175928
Moldova,1584316800,1.3617278360175928
Moldova,1584403200,1.4771212547196624
Moldova,1584489600,1.4771212547196624
Moldova,1584576000,1.6901960800285136
Moldova,1584662400,1.8195439355418688
Moldova,1584748800,1.9030899869919435
Moldova,1584835200,1.9731278535996986
Moldova,1584921600,2.037426497940624
Moldova,1585008000,2.0969100130080562
Moldova,1585094400,2.173186268412274
Moldova,1585180800,2.247973266361807
Moldova,1585267200,2.298853076409707
Moldova,1585353600,2.3636119798921444
Moldova,1585440000,2.419955748489758
Moldova,1585526400,2.4742162640762553
Moldova,1585612800,2.5477747053878224
Moldova,1585699200,2.6263403673750423
Moldova,1585785600,2.7032913781186614
Moldova,1585872000,2.7715874808812555
Moldova,1585958400,2.876217840591642
Moldova,1586044800,2.936513742478893
Moldova,1586131200,2.9845273133437926
