ObservationDate,SNo,Confirmed,Deaths,Recovered,log_Confirmed,log_Deaths,log_Recovered,date_sec
05/12/2020,192200,227577.0,32769.0,863.0,5.357128368101668,4.5154631883732685,2.9360107957152097,1589241600
05/13/2020,194792,230822.0,33264.0,872.0,5.363277199731793,4.521974471987394,2.940516484932567,1589328000
05/14/2020,197532,234277.0,33693.0,883.0,5.3697296540967985,4.5275396819647975,2.9459607035775686,1589414400
05/15/2020,200548,237841.0,34078.0,887.0,5.3762867221873325,4.532474098581412,2.9479236198317262,1589500800
05/16/2020,203564,241298.0,34546.0,897.0,5.382553722271142,4.538397768685742,2.952792443044092,1589587200
05/17/2020,206580,244832.0,34716.0,897.0,5.388868180283866,4.540529679695608,2.952792443044092,1589673600
05/18/2020,209596,247546.0,34876.0,929.0,5.393655913127763,4.542526668991491,2.968015713993642,1589760000
02/29/2020,2763,6.0,1.0,1.0,0.7781512503836436,0.0,0.0,1582934400
03/01/2020,2879,9.0,1.0,1.0,0.9542425094393249,0.0,0.0,1583020800
03/02/2020,6022,18.0,6.0,1.0,1.255272505103306,0.7781512503836436,0.0,1583107200
03/03/2020,6298,27.0,7.0,1.0,1.4313637641589874,0.8450980400142568,0.0,1583193600
03/04/2020,9943,41.0,11.0,1.0,1.6127838567197355,1.0413926851582251,0.0,1583280000
03/05/2020,10414,71.0,12.0,1.0,1.8512583487190752,1.0791812460476249,0.0,1583366400
03/06/2020,10921,82.0,14.0,1.0,1.9138138523837167,1.146128035678238,0.0,1583452800
03/07/2020,11520,103.0,17.0,1.0,2.012837224705172,1.2304489213782739,0.0,1583539200
03/08/2020,20592,122.0,21.0,1.0,2.0863598306747484,1.3222192947339193,0.0,1583625600
03/09/2020,26353,125.0,22.0,1.0,2.0969100130080562,1.3424226808222062,0.0,1583712000
03/10/2020,18317,441.0,28.0,3.0,2.6444385894678386,1.4471580313422192,0.47712125471966244,1583798400
03/11/2020,23968,602.0,36.0,3.0,2.7795964912578244,1.5563025007672873,0.47712125471966244,1583884800
03/12/2020,30072,766.0,40.0,7.0,2.884228769632604,1.6020599913279623,0.8450980400142568,1583971200
03/13/2020,37432,984.0,47.0,7.0,2.9929950984313414,1.6720978579357175,0.8450980400142568,1584057600
03/14/2020,60128,1884.0,54.0,7.0,3.2750808984568587,1.7323937598229686,0.8450980400142568,1584144000
03/15/2020,68600,2433.0,63.0,7.0,3.3861421089308186,1.7993405494535817,0.8450980400142568,1584230400
03/16/2020,95770,3411.0,85.0,9.0,3.5328817194073974,1.9294189257142926,0.9542425094393249,1584316800
03/17/2020,112570,5057.0,108.0,11.0,3.7038929536325447,2.03342375548695,1.0413926851582251,1584403200
03/18/2020,117561,6158.0,118.0,0.0,3.789439684567179,2.0718820073061255,-inf,1584489600
03/19/2020,170383,11926.0,200.0,0.0,4.0764948050097205,2.3010299956639813,-inf,1584576000
03/20/2020,213172,17704.0,244.0,0.0,4.248071400919201,2.387389826338729,-inf,1584662400
03/21/2020,251823,24225.0,307.0,0.0,4.384263785722803,2.4871383754771865,-inf,1584748800
03/22/2020,290579,32443.0,427.0,0.0,4.511121006550374,2.630427875025024,-inf,1584835200
03/23/2020,309689,42086.0,552.0,0.0,4.6241376508495025,2.741939077729199,-inf,1584921600
03/24/2020,337755,52044.0,706.0,0.0,4.716370668196387,2.8488047010518036,-inf,1585008000
03/25/2020,384718,64873.0,942.0,0.0,4.8120639819955855,2.9740509027928774,-inf,1585094400
03/26/2020,416136,83035.0,1209.0,0.0,4.9192611900011745,3.0824263008607717,-inf,1585180800
03/27/2020,458339,101052.0,1581.0,0.0,5.004544913401727,3.198931869932209,-inf,1585267200
03/28/2020,492900,121067.0,2026.0,0.0,5.0830257808724575,3.3066394410242617,-inf,1585353600
03/29/2020,508761,140489.0,2467.0,0.0,5.147642321206792,3.392169149489736,-inf,1585440000
03/30/2020,535022,161483.0,2978.0,0.0,5.208126809052268,3.473924693416157,-inf,1585526400
03/31/2020,551300,187778.0,3873.0,0.0,5.273644709132011,3.588047496986083,-inf,1585612800
04/01/2020,589396,213163.0,4757.0,0.0,5.328711823758203,3.677333151419902,-inf,1585699200
04/02/2020,606402,243370.0,5926.0,0.0,5.386267042105014,3.772761647144032,-inf,1585785600
04/03/2020,623412,275338.0,7087.0,0.0,5.439866153461762,3.8504624327615167,-inf,1585872000
04/04/2020,640467,308577.0,8407.0,0.0,5.48936355249403,3.924641047417163,-inf,1585958400
04/05/2020,669886,336826.0,9619.0,0.0,5.52740560782972,3.9831299247347003,-inf,1586044800
04/06/2020,687486,366408.0,10783.0,0.0,5.563964947304563,4.0327396052094935,-inf,1586131200
04/07/2020,705086,395958.0,12722.0,0.0,5.597649121946723,4.104555391240513,-inf,1586217600
04/08/2020,722686,428782.0,14695.0,0.0,5.632236545656834,4.167169590408632,-inf,1586304000
04/09/2020,740286,461158.0,16478.0,0.0,5.663849747020675,4.216904498521672,-inf,1586390400
04/10/2020,757941,496247.0,18586.0,0.0,5.69569789430541,4.269185932813952,-inf,1586476800
04/11/2020,775596,526086.0,20462.0,0.0,5.721056744671809,4.310948080329882,-inf,1586563200
04/12/2020,778819,554891.0,22019.0,0.0,5.744207680874655,4.342797591459368,-inf,1586649600
04/13/2020,810904,580467.0,23528.0,0.0,5.763777534797625,4.371585011499013,-inf,1586736000
04/14/2020,828504,607518.0,25831.0,0.0,5.783559150064366,4.412141219416652,-inf,1586822400
04/15/2020,846104,636198.0,28325.0,0.0,5.803592299492613,4.452169918535435,-inf,1586908800
04/16/2020,863704,667649.0,32916.0,0.0,5.824548202855455,4.517407053652154,-inf,1586995200
04/17/2020,881304,699554.0,36773.0,0.0,5.84482124419861,4.5655290617507935,-inf,1587081600
04/18/2020,898904,732045.0,38664.0,0.0,5.864537778669042,4.587306782130824,-inf,1587168000
04/19/2020,916504,758934.0,40661.0,0.0,5.880204009515883,4.609178055294185,-inf,1587254400
04/20/2020,934104,784174.0,42094.0,0.0,5.8944124387755625,4.624220196724192,-inf,1587340800
04/21/2020,951704,811713.0,44444.0,0.0,5.909402501471669,4.647813138922103,-inf,1587427200
04/22/2020,969260,840068.0,46622.0,0.0,5.9243144418112745,4.6685909000368335,-inf,1587513600
04/23/2020,1004756,869121.0,49954.0,0.0,5.9390802436225805,4.698570269506439,-inf,1587600000
04/24/2020,1022658,905284.0,51949.0,0.0,5.9567848447125735,4.715577191957452,-inf,1587686400
04/25/2020,1040522,938105.0,53755.0,0.0,5.97225145071222,4.730418866195402,-inf,1587772800
04/26/2020,1058386,965734.0,54881.0,0.0,5.984857521611813,4.739422016155787,-inf,1587859200
04/27/2020,1076313,988148.0,56259.0,0.0,5.994821995973902,4.750192008342128,-inf,1587945600
04/28/2020,1094289,1012533.0,58355.0,0.0,6.005409186439154,4.766078073395584,-inf,1588032000
04/29/2020,1112265,1039860.0,60967.0,0.0,6.0169748726447185,4.78509482524169,-inf,1588118400
04/30/2020,1130353,1069375.0,62996.0,0.0,6.029130026885175,4.799312974325352,-inf,1588204800
05/01/2020,1148441,1103412.0,64943.0,0.0,6.042737702755167,4.812532346706865,-inf,1588291200
05/02/2020,1166529,1132490.0,66369.0,0.0,6.054034375838076,4.821965274056783,-inf,1588377600
05/03/2020,1184617,1157991.0,67682.0,0.0,6.063705184032586,4.830473183602632,-inf,1588464000
05/04/2020,1202705,1180326.0,68922.0,0.0,6.072001973787027,4.838357871450993,-inf,1588550400
05/05/2020,1220793,1204302.0,71064.0,0.0,6.080735407592239,4.851649649100906,-inf,1588636800
05/06/2020,1238881,1228554.0,73431.0,0.0,6.089394250263891,4.865879442568767,-inf,1588723200
05/07/2020,1256969,1256974.0,75662.0,0.0,6.099326294572744,4.878877816965764,-inf,1588809600
05/08/2020,1275057,1283880.0,77180.0,0.0,6.108524433566731,4.887504774235378,-inf,1588896000
05/09/2020,1293145,1309501.0,78795.0,0.0,6.117105834410213,4.89649865985879,-inf,1588982400
05/10/2020,1311233,1329211.0,79526.0,0.0,6.123593926662898,4.900509138851408,-inf,1589068800
05/11/2020,1329321,1347832.0,80682.0,0.0,6.129635763104421,4.906776655259594,-inf,1589155200
05/12/2020,1347409,1369525.0,82376.0,0.0,6.1365699644928275,4.9158006997337305,-inf,1589241600
05/13/2020,1365553,1390357.0,84119.0,0.0,6.143126327752824,4.9248941011866165,-inf,1589328000
05/14/2020,1385432,1417725.0,85898.0,0.0,6.15159199772649,4.9339830520841454,-inf,1589414400
05/15/2020,1406544,1442775.0,87530.0,0.0,6.159198608378711,4.94215692846749,-inf,1589500800
05/16/2020,1427656,1467771.0,88754.0,0.0,6.166658302722927,4.948187935121848,-inf,1589587200
05/17/2020,1448768,1486708.0,89562.0,0.0,6.172225678379732,4.952123783201606,-inf,1589673600
05/18/2020,1469880,1508259.0,90347.0,0.0,6.1784759254942765,4.9559137362541525,-inf,1589760000
03/13/2020,5220,3.0,1.0,0.0,0.47712125471966244,0.0,-inf,1584057600
03/14/2020,5578,3.0,1.0,0.0,0.47712125471966244,0.0,-inf,1584144000
03/15/2020,5833,3.0,1.0,0.0,0.47712125471966244,0.0,-inf,1584230400
03/16/2020,6083,7.0,1.0,0.0,0.8450980400142568,0.0,-inf,1584316800
03/17/2020,6340,14.0,2.0,0.0,1.146128035678238,0.3010299956639812,-inf,1584403200
03/18/2020,6626,14.0,2.0,0.0,1.146128035678238,0.3010299956639812,-inf,1584489600
03/19/2020,6912,16.0,2.0,0.0,1.2041199826559248,0.3010299956639812,-inf,1584576000
03/20/2020,7193,29.0,3.0,0.0,1.462397997898956,0.47712125471966244,-inf,1584662400
03/21/2020,7487,47.0,3.0,1.0,1.6720978579357175,0.47712125471966244,0.0,1584748800
03/22/2020,7772,73.0,3.0,1.0,1.863322860120456,0.47712125471966244,0.0,1584835200
03/23/2020,8070,73.0,3.0,1.0,1.863322860120456,0.47712125471966244,0.0,1584921600
03/24/2020,8367,97.0,3.0,1.0,1.9867717342662448,0.47712125471966244,0.0,1585008000
03/25/2020,8669,145.0,5.0,1.0,2.161368002234975,0.6989700043360189,0.0,1585094400
03/26/2020,8972,196.0,5.0,1.0,2.292256071356476,0.6989700043360189,0.0,1585180800
03/27/2020,9279,310.0,5.0,5.0,2.4913616938342726,0.6989700043360189,0.6989700043360189,1585267200
03/28/2020,9587,356.0,9.0,5.0,2.5514499979728753,0.9542425094393249,0.6989700043360189,1585353600
03/29/2020,9898,475.0,10.0,6.0,2.6766936096248664,1.0,0.7781512503836436,1585440000
03/30/2020,10210,548.0,13.0,8.0,2.738780558484369,1.1139433523068367,0.9030899869919435,1585526400
03/31/2020,10524,645.0,17.0,10.0,2.8095597146352675,1.2304489213782739,1.0,1585612800
04/01/2020,10837,794.0,20.0,13.0,2.8998205024270964,1.3010299956639813,1.1139433523068367,1585699200
04/02/2020,11151,897.0,22.0,19.0,2.952792443044092,1.3424226808222062,1.2787536009528289,1585785600
04/03/2020,11466,1072.0,27.0,22.0,3.030194785356751,1.4313637641589874,1.3424226808222062,1585872000
04/04/2020,11781,1225.0,32.0,25.0,3.0881360887005513,1.505149978319906,1.3979400086720377,1585958400
04/05/2020,12098,1308.0,37.0,28.0,3.1166077439882485,1.568201724066995,1.4471580313422192,1586044800
04/06/2020,12418,1319.0,38.0,28.0,3.1202447955463652,1.5797835966168101,1.4471580313422192,1586131200
04/07/2020,12738,1462.0,45.0,28.0,3.1649473726218416,1.6532125137753437,1.4471580313422192,1586217600
04/08/2020,13058,1668.0,52.0,35.0,3.22219604630172,1.7160033436347992,1.5440680443502757,1586304000
04/09/2020,13378,1892.0,57.0,45.0,3.276921132065774,1.7558748556724915,1.6532125137753437,1586390400
04/10/2020,13698,2203.0,69.0,61.0,3.343014497150768,1.8388490907372552,1.7853298350107671,1586476800
04/11/2020,14019,2511.0,73.0,79.0,3.3998467127129226,1.863322860120456,1.8976270912904414,1586563200
04/12/2020,14340,2777.0,83.0,89.0,3.4435758797502576,1.919078092376074,1.9493900066449128,1586649600
04/13/2020,14660,3102.0,93.0,97.0,3.4916417934775863,1.968482948553935,1.9867717342662448,1586736000
04/14/2020,14980,3372.0,98.0,119.0,3.527887565952705,1.9912260756924949,2.0755469613925306,1586822400
04/15/2020,15300,3764.0,108.0,143.0,3.5756496147552195,2.03342375548695,2.155336037465062,1586908800
04/16/2020,15620,4161.0,116.0,186.0,3.6191977157929474,2.0644579892269186,2.2695129442179165,1586995200
04/17/2020,15940,4662.0,125.0,246.0,3.668572269184558,2.0969100130080562,2.3909351071033793,1587081600
04/18/2020,16260,5106.0,133.0,275.0,3.7080808104682315,2.123851640967086,2.439332693830263,1587168000
04/19/2020,16580,5449.0,141.0,347.0,3.736316807904109,2.1492191126553797,2.5403294747908736,1587254400
04/20/2020,16900,5710.0,151.0,359.0,3.756636108245848,2.1789769472931693,2.5550944485783194,1587340800
04/21/2020,17220,6125.0,161.0,367.0,3.78710609303657,2.2068258760318495,2.5646660642520893,1587427200
04/22/2020,17540,6592.0,174.0,424.0,3.8190171986890595,2.2405492482826,2.6273658565927325,1587513600
04/23/2020,17859,7170.0,187.0,504.0,3.8555191556678,2.271841606536499,2.7024305364455254,1587600000
04/24/2020,18179,7647.0,193.0,601.0,3.88349109018893,2.285557309007774,2.7788744720027396,1587686400
04/25/2020,18498,8125.0,201.0,782.0,3.909823369650912,2.303196057420489,2.893206753059848,1587772800
04/26/2020,18817,8617.0,209.0,840.0,3.935356092945573,2.3201462861110542,2.9242792860618816,1587859200
04/27/2020,19136,9009.0,220.0,864.0,3.9546765869186435,2.342422680822206,2.936513742478893,1587945600
04/28/2020,19457,9410.0,239.0,992.0,3.973589623427257,2.3783979009481375,2.9965116721541785,1588032000
04/29/2020,19778,9866.0,250.0,1103.0,3.9941411111261225,2.3979400086720375,3.0425755124401905,1588118400
04/30/2020,20101,10406.0,261.0,1238.0,4.017283821560018,2.416640507338281,3.0927206446840994,1588204800
05/01/2020,20424,10861.0,272.0,1413.0,4.035869813695553,2.4345689040341987,3.1501421618485588,1588291200
05/02/2020,20747,11411.0,279.0,1498.0,4.057323705369284,2.4456042032735974,3.1755118133634475,1588377600
05/03/2020,21070,11913.0,288.0,1548.0,4.076021141783546,2.459392487759231,3.189770956346874,1588464000
05/04/2020,21393,12331.0,303.0,1619.0,4.090998297753198,2.481442628502305,3.2092468487533736,1588550400
05/05/2020,21716,12697.0,316.0,1875.0,4.103701119589514,2.499687082618404,3.2730012720637376,1588636800
05/06/2020,22039,13184.0,327.0,2097.0,4.120047194353041,2.514547752660286,3.3215984304653436,1588723200
05/07/2020,22362,13691.0,340.0,2396.0,4.136435170458382,2.531478917042255,3.3794868137172736,1588809600
05/08/2020,22685,14195.0,361.0,2706.0,4.152135396861876,2.5575072019056577,3.4323277922616042,1588896000
05/09/2020,23008,14710.0,376.0,2909.0,4.16761267272753,2.575187844927661,3.463743721247059,1588982400
05/10/2020,23331,15232.0,391.0,3060.0,4.182756931040399,2.5921767573958667,3.48572142648158,1589068800
05/11/2020,23654,15648.0,408.0,3288.0,4.194458837443526,2.61066016308988,3.5169318088680126,1589155200
05/12/2020,23977,16023.0,425.0,3373.0,4.204743832688799,2.6283889300503116,3.5280163411892014,1589241600
05/13/2020,24301,16425.0,439.0,3716.0,4.215505378231819,2.6424645202421213,3.5700757053216043,1589328000
05/14/2020,24622,16847.0,456.0,4143.0,4.226522575863549,2.658964842664435,3.6173149332982937,1589414400
05/15/2020,24999,17330.0,476.0,4473.0,4.238798562713917,2.677606952720493,3.650598898172657,1589500800
05/16/2020,25376,17858.0,497.0,4906.0,4.25183281862864,2.696356388733332,3.690727543870367,1589587200
05/17/2020,25753,18291.0,514.0,5116.0,4.2622374497415825,2.710963118995276,3.7089305358066165,1589673600
05/18/2020,26130,18616.0,535.0,5276.0,4.269886370278673,2.7283537820212285,3.7223047868743278,1589760000
03/20/2020,7112,140.0,2.0,31.0,2.146128035678238,0.3010299956639812,1.4913616938342726,1584662400
03/21/2020,7423,153.0,2.0,38.0,2.184691430817599,0.3010299956639812,1.5797835966168101,1584748800
03/22/2020,7773,153.0,2.0,38.0,2.184691430817599,0.3010299956639812,1.5797835966168101,1584835200
03/23/2020,8071,198.0,2.0,41.0,2.296665190261531,0.3010299956639812,1.6127838567197355,1584921600
03/24/2020,8368,248.0,2.0,45.0,2.3944516808262164,0.3010299956639812,1.6532125137753437,1585008000
03/25/2020,8670,333.0,2.0,52.0,2.5224442335063197,0.3010299956639812,1.7160033436347992,1585094400
03/26/2020,8973,333.0,2.0,52.0,2.5224442335063197,0.3010299956639812,1.7160033436347992,1585180800
03/27/2020,9280,405.0,2.0,52.0,2.6074550232146687,0.3010299956639812,1.7160033436347992,1585267200
03/28/2020,9588,468.0,2.0,52.0,2.670245853074124,0.3010299956639812,1.7160033436347992,1585353600
03/29/2020,9899,570.0,3.0,58.0,2.7558748556724915,0.47712125471966244,1.7634279935629373,1585440000
03/30/2020,10211,611.0,5.0,61.0,2.786041210242554,0.6989700043360189,1.7853298350107671,1585526400
03/31/2020,10525,664.0,6.0,61.0,2.8221680793680175,0.7781512503836436,1.7853298350107671,1585612800
04/01/2020,10838,814.0,8.0,61.0,2.910624404889201,0.9030899869919435,1.7853298350107671,1585699200
04/02/2020,11152,1024.0,8.0,96.0,3.010299956639812,0.9030899869919435,1.9822712330395684,1585785600
04/03/2020,11467,1264.0,9.0,108.0,3.1017470739463664,0.9542425094393249,2.03342375548695,1585872000
04/04/2020,11782,1505.0,10.0,125.0,3.1775364999298623,1.0,2.0969100130080562,1585958400
04/05/2020,12099,1799.0,10.0,144.0,3.2550311633455515,1.0,2.1583624920952498,1586044800
04/06/2020,12419,2076.0,11.0,167.0,3.31722734917642,1.0413926851582251,2.2227164711475833,1586131200
04/07/2020,12739,2359.0,12.0,186.0,3.3727279408855955,1.0791812460476249,2.2695129442179165,1586217600
04/08/2020,13059,2659.0,12.0,239.0,3.424718337331567,1.0791812460476249,2.3783979009481375,1586304000
04/09/2020,13379,2990.0,14.0,268.0,3.4756711883244296,1.146128035678238,2.428134794028789,1586390400
04/10/2020,13699,3360.0,16.0,418.0,3.526339277389844,1.2041199826559248,2.621176281775035,1586476800
04/11/2020,14020,3736.0,20.0,588.0,3.5724068675580556,1.3010299956639813,2.7693773260761385,1586563200
04/12/2020,14341,4123.0,22.0,680.0,3.6152133348013584,1.3424226808222062,2.832508912706236,1586649600
04/13/2020,14661,4521.0,25.0,852.0,3.655234507034294,1.3979400086720377,2.9304395947667,1586736000
04/14/2020,14981,4933.0,28.0,933.0,3.693111115462141,1.4471580313422192,2.9698816437465,1586822400
04/15/2020,15301,5365.0,33.0,1034.0,3.72956972630197,1.5185139398778875,3.0145205387579237,1586908800
04/16/2020,15621,5825.0,35.0,1095.0,3.7652959296980564,1.5440680443502757,3.0394141191761372,1586995200
04/17/2020,15941,6302.0,37.0,1188.0,3.799478398837981,1.568201724066995,3.074816440645175,1587081600
04/18/2020,16261,6302.0,37.0,1188.0,3.799478398837981,1.568201724066995,3.074816440645175,1587168000
04/19/2020,16581,6781.0,41.0,1286.0,3.8312937443770094,1.6127838567197355,3.109240968588203,1587254400
04/20/2020,16901,7265.0,43.0,1360.0,3.86123561863404,1.6334684555795864,3.1335389083702174,1587340800
04/21/2020,17221,7755.0,46.0,1443.0,3.889581802149624,1.662757831681574,3.159266331093494,1587427200
04/22/2020,17541,8238.0,52.0,1546.0,3.915821787620399,1.7160033436347992,3.189209489582306,1587513600
04/23/2020,17860,8756.0,56.0,1637.0,3.9423057528958942,1.7481880270062005,3.2140486794119414,1587600000
04/24/2020,18180,9281.0,64.0,1760.0,3.9675947726718896,1.806179973983887,3.24551266781415,1587686400
04/25/2020,18499,9813.0,71.0,1887.0,3.991801798844644,1.8512583487190752,3.2757719001649312,1587772800
04/26/2020,18818,10349.0,76.0,1978.0,4.014898386946205,1.8808135922807914,3.2962262872611605,1587859200
04/27/2020,19137,10839.0,82.0,2090.0,4.034989216287685,1.9138138523837167,3.3201462861110542,1587945600
04/28/2020,19458,11380.0,89.0,2181.0,4.056142262059052,1.9493900066449128,3.3386556655787003,1588032000
04/29/2020,19779,11929.0,98.0,2329.0,4.076604038583611,1.9912260756924949,3.367169488534681,1588118400
04/30/2020,20102,12481.0,105.0,2429.0,4.096249383189612,2.0211892990699383,3.3854275148051305,1588204800
05/01/2020,20425,13038.0,111.0,2543.0,4.1152109767041685,2.0453229787866576,3.405346360175709,1588291200
05/02/2020,20748,13599.0,119.0,2664.0,4.13350697377835,2.0755469613925306,3.4255342204982635,1588377600
