date_sec,Confirmed,Deaths,Recovered
1589068800,4941.0,8.0,2070.0
1589155200,5236.0,8.0,2152.0
1589241600,5531.0,9.0,2192.0
1589328000,5816.0,10.0,2205.0
1589414400,6198.0,10.0,2353.0
1589500800,6583.0,12.0,2640.0
1589587200,6747.0,12.0,2762.0
1589673600,6956.0,12.0,2910.0
1589760000,7184.0,12.0,2931.0
1584489600,14.0,1.0,3.0
1584576000,17.0,1.0,3.0
1584662400,20.0,1.0,3.0
1584748800,25.0,2.0,3.0
1584835200,27.0,2.0,3.0
1584921600,33.0,3.0,5.0
1585008000,39.0,4.0,5.0
1585094400,39.0,5.0,7.0
1585180800,44.0,5.0,11.0
1585267200,48.0,5.0,11.0
1585353600,48.0,5.0,15.0
1585440000,48.0,5.0,15.0
1585526400,49.0,5.0,19.0
1585612800,51.0,5.0,25.0
1585699200,54.0,6.0,25.0
1585785600,56.0,6.0,25.0
1585872000,61.0,6.0,26.0
1585958400,70.0,8.0,30.0
1586044800,88.0,9.0,33.0
1586131200,123.0,12.0,33.0
1586217600,164.0,17.0,33.0
1586304000,218.0,20.0,33.0
1586390400,330.0,21.0,33.0
1586476800,424.0,27.0,33.0
1586563200,482.0,30.0,36.0
1586649600,621.0,34.0,39.0
1586736000,803.0,39.0,42.0
1586822400,1012.0,46.0,42.0
1586908800,1231.0,50.0,49.0
1586995200,1572.0,60.0,49.0
1587081600,1838.0,75.0,58.0
1587168000,2144.0,84.0,66.0
1587254400,2456.0,91.0,75.0
1587340800,2948.0,101.0,85.0
1587427200,3382.0,110.0,87.0
1587513600,3772.0,120.0,92.0
1587600000,4186.0,127.0,108.0
1587686400,4689.0,131.0,112.0
1587772800,4998.0,140.0,113.0
1587859200,5416.0,145.0,122.0
1587945600,5913.0,152.0,131.0
1588032000,6462.0,155.0,139.0
1588118400,7103.0,163.0,150.0
1588204800,7667.0,168.0,160.0
1588291200,8238.0,170.0,174.0
1588377600,8790.0,175.0,177.0
1588464000,9455.0,177.0,1063.0
1588550400,10143.0,182.0,1209.0
1588636800,10929.0,183.0,1403.0
1588723200,11719.0,186.0,1403.0
1588809600,12425.0,199.0,1910.0
1588896000,13134.0,206.0,2101.0
1588982400,13770.0,214.0,2414.0
1589068800,14657.0,228.0,2650.0
1589155200,15691.0,239.0,2902.0
1589241600,16660.0,250.0,3147.0
1589328000,17822.0,269.0,3361.0
1589414400,18863.0,283.0,3361.0
1589500800,20065.0,298.0,3882.0
1589587200,20995.0,314.0,4117.0
1589673600,22268.0,328.0,4373.0
1589760000,23870.0,349.0,4585.0
1586044800,56.0,1.0,6.0
1586131200,60.0,2.0,6.0
1586217600,63.0,3.0,6.0
1586304000,63.0,3.0,8.0
1586390400,66.0,3.0,11.0
1586476800,67.0,4.0,11.0
1586563200,68.0,4.0,11.0
1586649600,71.0,4.0,11.0
1586736000,72.0,4.0,13.0
1586822400,72.0,4.0,13.0
1586908800,73.0,5.0,15.0
1586995200,75.0,5.0,15.0
1587081600,75.0,5.0,15.0
1587168000,75.0,5.0,17.0
1587254400,75.0,5.0,17.0
1587340800,75.0,5.0,19.0
1587427200,75.0,5.0,25.0
1587513600,75.0,5.0,25.0
1587600000,76.0,6.0,30.0
1587686400,77.0,6.0,31.0
1587772800,79.0,6.0,31.0
1587859200,79.0,6.0,39.0
1587945600,80.0,6.0,39.0
1588032000,80.0,6.0,39.0
1588118400,80.0,7.0,39.0
1588204800,81.0,7.0,39.0
1588291200,81.0,7.0,39.0
1588377600,81.0,7.0,44.0
1588464000,82.0,7.0,44.0
1588550400,82.0,7.0,46.0
1588636800,82.0,7.0,47.0
1588723200,82.0,7.0,47.0
1588809600,82.0,7.0,53.0
1588896000,83.0,7.0,53.0
1588982400,84.0,7.0,57.0
1589068800,84.0,7.0,57.0
1589155200,84.0,7.0,57.0
1589241600,85.0,7.0,57.0
1589328000,85.0,7.0,65.0
1589414400,85.0,7.0,65.0
1589500800,85.0,7.0,65.0
1589587200,86.0,7.0,67.0
1589673600,88.0,7.0,68.0
1589760000,88.0,7.0,68.0
1585612800,152.0,1.0,47.0
1585699200,163.0,2.0,53.0
1585785600,304.0,4.0,53.0
1585872000,351.0,4.0,53.0
1585958400,440.0,5.0,53.0
1586044800,562.0,8.0,52.0
1586131200,700.0,13.0,53.0
1586217600,861.0,13.0,54.0
1586304000,1066.0,13.0,77.0
1586390400,1486.0,16.0,139.0
1586476800,1981.0,19.0,169.0
1586563200,2226.0,23.0,172.0
1586649600,2578.0,26.0,203.0
1586736000,2919.0,29.0,203.0
1586822400,3281.0,33.0,203.0
1586908800,3728.0,36.0,203.0
1586995200,4204.0,40.0,203.0
1587081600,4779.0,42.0,342.0
1587168000,4779.0,45.0,342.0
1587254400,4779.0,47.0,494.0
1587340800,6264.0,51.0,514.0
1587427200,6723.0,55.0,577.0
1587513600,7281.0,58.0,769.0
1587600000,8022.0,60.0,938.0
1587686400,8773.0,63.0,1120.0
1587772800,9590.0,67.0,1573.0
1587859200,10463.0,72.0,1695.0
1587945600,11289.0,75.0,1740.0
1588032000,12208.0,79.0,1993.0
1588118400,13181.0,84.0,2072.0
1588204800,14027.0,89.0,2386.0
1588291200,14917.0,93.0,2918.0
1588377600,15828.0,97.0,3117.0
1588464000,16705.0,99.0,3196.0
1588550400,17489.0,103.0,3259.0
1588636800,18350.0,107.0,3771.0
1588723200,19255.0,112.0,4388.0
1588809600,20168.0,116.0,5067.0
1588896000,21101.0,121.0,5484.0
1588982400,22052.0,126.0,6050.0
1589068800,22973.0,131.0,6406.0
1589155200,23906.0,135.0,6531.0
1589241600,24873.0,142.0,6974.0
1589328000,25825.0,146.0,7711.0
1589414400,26772.0,151.0,8168.0
1589500800,27730.0,156.0,8807.0
1589587200,28681.0,160.0,9498.0
1589673600,29650.0,165.0,9932.0
1589760000,30572.0,171.0,10130.0
1583884800,314.0,3.0,1.0
1583971200,314.0,3.0,1.0
1584057600,559.0,3.0,1.0
1584144000,689.0,4.0,1.0
1584230400,886.0,4.0,1.0
1584316800,1058.0,5.0,1.0
1584403200,1243.0,10.0,1.0
1584489600,1486.0,14.0,31.0
1584576000,1795.0,21.0,31.0
1584662400,2257.0,37.0,1.0
1584748800,2815.0,67.0,263.0
1584835200,3401.0,75.0,263.0
1584921600,3743.0,88.0,401.0
1585008000,4269.0,122.0,461.0
1585094400,4937.0,178.0,547.0
1585180800,6235.0,220.0,675.0
1585267200,7284.0,289.0,858.0
1585353600,9134.0,353.0,1063.0
1585440000,10836.0,431.0,1359.0
1585526400,11899.0,513.0,1527.0
1585612800,12775.0,705.0,1696.0
1585699200,13964.0,828.0,2132.0
1585785600,15348.0,1011.0,2495.0
1585872000,16770.0,1143.0,2872.0
1585958400,18431.0,1283.0,3247.0
1586044800,19691.0,1447.0,3751.0
1586131200,20814.0,1632.0,3986.0
1586217600,22194.0,2035.0,4157.0
1586304000,23403.0,2240.0,4681.0
1586390400,24983.0,2523.0,5164.0
1586476800,26667.0,3019.0,5568.0
1586563200,28018.0,3346.0,5986.0
1586649600,29647.0,3600.0,6463.0
1586736000,30589.0,3903.0,6707.0
1586822400,31119.0,4157.0,6868.0
1586908800,33573.0,4440.0,7107.0
1586995200,34809.0,4857.0,7562.0
1587081600,36138.0,5163.0,7961.0
1587168000,37183.0,5453.0,8348.0
1587254400,38496.0,5683.0,8757.0
1587340800,39983.0,5828.0,8895.0
1587427200,40956.0,5998.0,9002.0
1587513600,41889.0,6262.0,9433.0
1587600000,42797.0,6490.0,9800.0
1587686400,44293.0,6679.0,10122.0
1587772800,45325.0,6917.0,10417.0
1587859200,46134.0,7094.0,10785.0
1587945600,46687.0,7207.0,10878.0
1588032000,47334.0,7331.0,10943.0
1588118400,47859.0,7501.0,11283.0
1588204800,48519.0,7594.0,11576.0
1588291200,49032.0,7703.0,11892.0
1588377600,49517.0,7765.0,12211.0
1588464000,49906.0,7844.0,12309.0
1588550400,50267.0,7924.0,12378.0
1588636800,50509.0,8016.0,12441.0
1588723200,50781.0,8339.0,12731.0
1588809600,51420.0,8415.0,12980.0
1588896000,52011.0,8521.0,13201.0
1588982400,52596.0,8581.0,13411.0
1589068800,53081.0,8656.0,13642.0
1589155200,53449.0,8707.0,13697.0
1589241600,53779.0,8761.0,13732.0
1589328000,53981.0,8843.0,13937.0
1589414400,54288.0,8903.0,14111.0
1589500800,54644.0,8959.0,14301.0
1589587200,54989.0,9005.0,14460.0
1589673600,55280.0,9052.0,14630.0
1589760000,55559.0,9080.0,14657.0
1586131200,7.0,1.0,0.0
1586217600,7.0,1.0,0.0
1586304000,8.0,1.0,0.0
1586390400,9.0,1.0,0.0
1586476800,10.0,2.0,0.0
1586563200,13.0,2.0,0.0
1586649600,14.0,2.0,0.0
1586736000,18.0,2.0,0.0
1586822400,18.0,2.0,0.0
1586908800,18.0,2.0,0.0
1586995200,18.0,2.0,0.0
1587081600,18.0,2.0,0.0
1587168000,18.0,2.0,0.0
1587254400,18.0,2.0,2.0
1587340800,18.0,2.0,2.0
1587427200,18.0,2.0,2.0
1587513600,18.0,2.0,2.0
1587600000,18.0,2.0,5.0
1587686400,18.0,2.0,5.0
1587772800,18.0,2.0,5.0
1587859200,18.0,2.0,5.0
1587945600,18.0,2.0,6.0
1588032000,18.0,2.0,9.0
1588118400,18.0,2.0,9.0
1588204800,18.0,2.0,9.0
1588291200,18.0,2.0,13.0
1588377600,18.0,2.0,13.0
1588464000,18.0,2.0,13.0
1588550400,18.0,2.0,14.0
1588636800,18.0,2.0,16.0
1588723200,18.0,2.0,16.0
1588809600,18.0,2.0,16.0
1588896000,18.0,2.0,16.0
1588982400,18.0,2.0,16.0
1589068800,18.0,2.0,16.0
1589155200,18.0,2.0,16.0
1589241600,18.0,2.0,16.0
1589328000,18.0,2.0,16.0
1589414400,18.0,2.0,16.0
1589500800,18.0,2.0,16.0
1589587200,18.0,2.0,16.0
1589673600,18.0,2.0,16.0
1589760000,18.0,2.0,16.0
1586131200,26.0,1.0,5.0
1586217600,26.0,1.0,5.0
1586304000,26.0,1.0,5.0
1586390400,26.0,1.0,5.0
1586476800,35.0,1.0,5.0
1586563200,35.0,1.0,5.0
1586649600,35.0,1.0,5.0
1586736000,35.0,1.0,5.0
1586822400,35.0,1.0,18.0
1586908800,35.0,1.0,18.0
1586995200,35.0,1.0,18.0
1587081600,35.0,1.0,18.0
1587168000,35.0,1.0,18.0
1587254400,35.0,1.0,18.0
1587340800,54.0,1.0,27.0
1587427200,54.0,1.0,27.0
1587513600,54.0,1.0,27.0
1587600000,54.0,1.0,27.0
1587686400,54.0,1.0,27.0
1587772800,54.0,1.0,27.0
1587859200,64.0,1.0,33.0
1587945600,64.0,1.0,33.0
1588032000,64.0,1.0,33.0
1588118400,64.0,1.0,33.0
1588204800,64.0,1.0,33.0
1588291200,90.0,2.0,42.0
1588377600,90.0,2.0,42.0
1588464000,90.0,2.0,42.0
1588550400,96.0,2.0,50.0
1588636800,96.0,2.0,50.0
1588723200,96.0,2.0,50.0
1588809600,140.0,2.0,53.0
1588896000,242.0,2.0,62.0
1588982400,284.0,2.0,62.0
1589068800,319.0,2.0,62.0
1589155200,319.0,2.0,62.0
1589241600,327.0,2.0,76.0
1589328000,327.0,2.0,83.0
1589414400,339.0,2.0,83.0
1589500800,339.0,2.0,83.0
1589587200,339.0,2.0,83.0
1589673600,339.0,2.0,83.0
1589760000,339.0,2.0,83.0
1585440000,81.0,1.0,0.0
1585526400,97.0,4.0,0.0
1585612800,107.0,6.0,0.0
1585699200,115.0,7.0,1.0
1585785600,123.0,8.0,1.0
1585872000,132.0,9.0,1.0
1585958400,139.0,10.0,1.0
1586044800,157.0,10.0,2.0
1586131200,183.0,11.0,2.0
1586217600,194.0,14.0,2.0
1586304000,210.0,15.0,2.0
1586390400,264.0,18.0,2.0
1586476800,268.0,19.0,2.0
1586563200,275.0,20.0,2.0
1586649600,300.0,24.0,2.0
1586736000,330.0,27.0,2.0
1586822400,354.0,28.0,6.0
1586908800,397.0,28.0,7.0
1586995200,441.0,29.0,14.0
1587081600,465.0,31.0,26.0
1587168000,493.0,31.0,31.0
1587254400,520.0,32.0,31.0
1587340800,564.0,33.0,31.0
1587427200,598.0,34.0,37.0
1587513600,609.0,37.0,44.0
1587600000,703.0,43.0,44.0
1587686400,807.0,44.0,54.0
1587772800,866.0,46.0,54.0
1587859200,950.0,50.0,80.0
1587945600,1014.0,53.0,98.0
1588032000,1014.0,53.0,98.0
1588118400,1110.0,59.0,117.0
1588204800,1110.0,59.0,117.0
1588291200,1229.0,66.0,134.0
1588377600,1229.0,66.0,134.0
1588464000,1594.0,76.0,166.0
1588550400,1681.0,82.0,174.0
1588636800,1802.0,86.0,187.0
1588723200,1886.0,91.0,198.0
1588809600,2081.0,102.0,219.0
1588896000,2266.0,106.0,237.0
1588982400,2437.0,114.0,258.0
1589068800,2556.0,118.0,273.0
1589155200,2831.0,122.0,299.0
1589241600,2964.0,128.0,313.0
1589328000,3148.0,142.0,339.0
1589414400,3372.0,152.0,356.0
1589500800,3577.0,164.0,434.0
1589587200,3826.0,165.0,473.0
1589673600,4088.0,169.0,493.0
1589760000,4263.0,174.0,503.0
1584748800,93.0,1.0,2.0
1584835200,126.0,1.0,2.0
1584921600,132.0,1.0,2.0
1585008000,166.0,3.0,2.0
1585094400,176.0,3.0,2.0
1585180800,191.0,3.0,2.0
1585267200,237.0,4.0,5.0
1585353600,258.0,5.0,5.0
1585440000,323.0,6.0,8.0
1585526400,368.0,10.0,17.0
1585612800,420.0,13.0,17.0
1585699200,459.0,13.0,19.0
1585785600,533.0,16.0,20.0
1585872000,579.0,17.0,27.0
1585958400,624.0,21.0,30.0
1586044800,654.0,23.0,30.0
1586131200,674.0,29.0,47.0
1586217600,764.0,33.0,68.0
1586304000,804.0,34.0,79.0
1586390400,858.0,35.0,101.0
1586476800,901.0,36.0,129.0
1586563200,946.0,37.0,139.0
1586649600,1009.0,39.0,193.0
1586736000,1037.0,39.0,206.0
1586822400,1083.0,40.0,236.0
1586908800,1110.0,41.0,253.0
1586995200,1167.0,43.0,277.0
1587081600,1214.0,46.0,320.0
1587168000,1268.0,47.0,338.0
1587254400,1285.0,48.0,347.0
1587340800,1309.0,49.0,381.0
1587427200,1342.0,51.0,437.0
1587513600,1368.0,53.0,460.0
1587600000,1413.0,54.0,485.0
1587686400,1421.0,55.0,538.0
1587772800,1486.0,57.0,592.0
1587859200,1516.0,59.0,624.0
1587945600,1565.0,60.0,659.0
1588032000,1585.0,63.0,682.0
1588118400,1677.0,65.0,710.0
1588204800,1757.0,69.0,727.0
1588291200,1781.0,70.0,755.0
1588377600,1839.0,72.0,779.0
1588464000,1857.0,77.0,825.0
1588550400,1926.0,78.0,855.0
1588636800,1946.0,79.0,911.0
1588723200,1987.0,86.0,928.0
1588809600,2027.0,90.0,954.0
1588896000,2070.0,98.0,960.0
1588982400,2090.0,102.0,1059.0
1589068800,2117.0,107.0,1106.0
1589155200,2141.0,113.0,1114.0
1589241600,2158.0,117.0,1168.0
1589328000,2181.0,120.0,1228.0
1589414400,2218.0,122.0,1272.0
1589500800,2236.0,128.0,1336.0
1589587200,2267.0,129.0,1355.0
1589673600,2290.0,133.0,1436.0
1589760000,2304.0,133.0,1464.0
1585612800,4.0,1.0,0.0
1585699200,4.0,1.0,0.0
1585785600,4.0,1.0,0.0
1585872000,4.0,1.0,0.0
1585958400,4.0,1.0,0.0
1586044800,6.0,1.0,0.0
1586131200,6.0,1.0,0.0
1586217600,6.0,1.0,0.0
1586304000,6.0,1.0,0.0
1586390400,13.0,1.0,0.0
1586476800,13.0,1.0,0.0
1586563200,13.0,1.0,0.0
1586649600,13.0,1.0,0.0
1586736000,13.0,1.0,0.0
1586822400,13.0,1.0,0.0
1586908800,13.0,1.0,0.0
1586995200,15.0,1.0,0.0
1587081600,15.0,1.0,0.0
1587168000,15.0,1.0,0.0
1587254400,20.0,1.0,0.0
1587340800,20.0,1.0,0.0
1587427200,20.0,1.0,0.0
1587513600,22.0,1.0,0.0
1587600000,22.0,1.0,0.0
1587686400,22.0,1.0,0.0
1587772800,22.0,1.0,0.0
1587859200,22.0,1.0,0.0
1587945600,22.0,1.0,0.0
1588032000,23.0,1.0,0.0
1588118400,23.0,1.0,5.0
1588204800,23.0,1.0,5.0
1588291200,23.0,1.0,8.0
1588377600,23.0,1.0,8.0
1588464000,23.0,1.0,8.0
1588550400,23.0,1.0,8.0
1588636800,23.0,1.0,8.0
1588723200,23.0,1.0,8.0
1588809600,23.0,1.0,9.0
1588896000,23.0,1.0,9.0
1588982400,23.0,1.0,12.0
1589068800,23.0,1.0,12.0
1589155200,24.0,1.0,12.0
1589241600,24.0,1.0,17.0
1589328000,24.0,1.0,17.0
1589414400,24.0,1.0,17.0
1589500800,24.0,1.0,17.0
1589587200,24.0,1.0,17.0
1589673600,25.0,1.0,17.0
1589760000,25.0,1.0,17.0
1584403200,321.0,1.0,2.0
1584489600,372.0,3.0,2.0
1584576000,621.0,6.0,2.0
1584662400,793.0,11.0,2.0
1584748800,1021.0,15.0,2.0
1584835200,1546.0,25.0,2.0
1584921600,1924.0,34.0,2.0
1585008000,2247.0,46.0,2.0
1585094400,2554.0,59.0,2.0
1585180800,2985.0,77.0,6.0
1585267200,3417.0,92.0,6.0
1585353600,3904.0,111.0,6.0
1585440000,4256.0,136.0,6.0
1585526400,4579.0,159.0,120.0
1585612800,5717.0,201.0,127.0
1585699200,6836.0,240.0,127.0
1585785600,8044.0,324.0,127.0
1585872000,9056.0,359.0,127.0
1585958400,10360.0,445.0,127.0
1586044800,11130.0,486.0,127.0
1586131200,12161.0,564.0,127.0
1586217600,14034.0,686.0,127.0
1586304000,16170.0,819.0,127.0
1586390400,18092.0,950.0,173.0
1586476800,19638.0,1057.0,173.0
1586563200,20727.0,1124.0,173.0
1586649600,22192.0,1223.0,173.0
1586736000,23430.0,1328.0,173.0
1586822400,25262.0,1532.0,3046.0
1586908800,28320.0,1736.0,14026.0
1586995200,30425.0,1924.0,14026.0
1587081600,33682.0,2141.0,14026.0
1587168000,36658.0,2354.0,14026.0
1587254400,38654.0,2462.0,22130.0
1587340800,40743.0,2587.0,22130.0
1587427200,43079.0,2741.0,22991.0
1587513600,45757.0,2906.0,25318.0
1587600000,50036.0,3331.0,26573.0
1587686400,54043.0,3704.0,27655.0
1587772800,59324.0,4057.0,29160.0
1587859200,63100.0,4286.0,30152.0
1587945600,67446.0,4603.0,31142.0
1588032000,73235.0,5083.0,32544.0
1588118400,79685.0,5513.0,34132.0
1588204800,87187.0,6006.0,35935.0
1588291200,92202.0,6412.0,38039.0
1588377600,97100.0,6761.0,40937.0
1588464000,101826.0,7051.0,42991.0
1588550400,108620.0,7367.0,45815.0
1588636800,115455.0,7938.0,48221.0
1588723200,126611.0,8588.0,51370.0
1588809600,135773.0,9190.0,55350.0
1588896000,146894.0,10017.0,59297.0
1588982400,156061.0,10656.0,61685.0
1589068800,162699.0,11123.0,64957.0
1589155200,169594.0,11653.0,67384.0
1589241600,178214.0,12461.0,72597.0
1589328000,190137.0,13240.0,78424.0
1589414400,203165.0,13999.0,79479.0
1589500800,220291.0,14962.0,84970.0
1589587200,233511.0,15662.0,89672.0
1589673600,241080.0,16118.0,94122.0
1589760000,255368.0,16853.0,100459.0
1585353600,120.0,1.0,25.0
1585440000,126.0,1.0,34.0
1585526400,127.0,1.0,38.0
1585612800,129.0,1.0,45.0
1585699200,131.0,1.0,52.0
1585785600,133.0,1.0,56.0
1585872000,134.0,1.0,65.0
1585958400,135.0,1.0,66.0
1586044800,135.0,1.0,73.0
1586131200,135.0,1.0,82.0
1586217600,135.0,1.0,85.0
1586304000,135.0,1.0,91.0
1586390400,135.0,1.0,92.0
1586476800,136.0,1.0,99.0
1586563200,136.0,1.0,104.0
1586649600,136.0,1.0,106.0
1586736000,136.0,1.0,107.0
1586822400,136.0,1.0,107.0
1586908800,136.0,1.0,108.0
1586995200,136.0,1.0,108.0
1587081600,136.0,1.0,112.0
1587168000,137.0,1.0,113.0
1587254400,138.0,1.0,115.0
1587340800,138.0,1.0,116.0
1587427200,138.0,1.0,116.0
1587513600,138.0,1.0,117.0
1587600000,138.0,1.0,119.0
1587686400,138.0,1.0,120.0
1587772800,138.0,1.0,121.0
1587859200,138.0,1.0,123.0
1587945600,138.0,1.0,124.0
1588032000,138.0,1.0,124.0
1588118400,138.0,1.0,124.0
1588204800,138.0,1.0,124.0
1588291200,138.0,1.0,124.0
1588377600,138.0,1.0,126.0
1588464000,138.0,1.0,128.0
1588550400,138.0,1.0,130.0
1588636800,138.0,1.0,131.0
1588723200,139.0,1.0,131.0
1588809600,141.0,1.0,131.0
1588896000,141.0,1.0,132.0
1588982400,141.0,1.0,132.0
1589068800,141.0,1.0,134.0
1589155200,141.0,1.0,134.0
1589241600,141.0,1.0,134.0
1589328000,141.0,1.0,134.0
1589414400,141.0,1.0,134.0
1589500800,141.0,1.0,135.0
1589587200,141.0,1.0,136.0
1589673600,141.0,1.0,136.0
1589760000,141.0,1.0,136.0
1583884800,7.0,1.0,0.0
1583971200,7.0,1.0,0.0
1584057600,23.0,1.0,0.0
1584144000,41.0,2.0,0.0
1584230400,51.0,2.0,0.0
1584316800,52.0,2.0,0.0
1584403200,67.0,2.0,0.0
1584489600,92.0,2.0,0.0
1584576000,94.0,3.0,0.0
1584662400,127.0,3.0,0.0
1584748800,163.0,3.0,3.0
1584835200,187.0,3.0,3.0
1584921600,201.0,3.0,3.0
1585008000,218.0,3.0,3.0
1585094400,242.0,3.0,4.0
1585180800,264.0,3.0,8.0
1585267200,293.0,3.0,9.0
1585353600,331.0,7.0,11.0
1585440000,346.0,8.0,14.0
1585526400,359.0,8.0,17.0
1585612800,399.0,8.0,17.0
1585699200,422.0,10.0,20.0
1585785600,457.0,10.0,25.0
1585872000,485.0,14.0,30.0
1585958400,503.0,17.0,34.0
1586044800,531.0,20.0,37.0
1586131200,549.0,22.0,39.0
1586217600,577.0,23.0,42.0
1586304000,593.0,24.0,42.0
1586390400,618.0,24.0,48.0
1586476800,635.0,25.0,54.0
1586563200,661.0,28.0,62.0
1586649600,675.0,29.0,68.0
1586736000,685.0,32.0,71.0
1586822400,713.0,35.0,81.0
1586908800,747.0,36.0,105.0
1586995200,800.0,38.0,122.0
1587081600,846.0,41.0,141.0
1587168000,878.0,41.0,153.0
1587254400,894.0,42.0,161.0
1587340800,929.0,43.0,167.0
1587427200,975.0,45.0,170.0
1587513600,1024.0,49.0,174.0
1587600000,1097.0,52.0,190.0
1587686400,1234.0,54.0,197.0
1587772800,1247.0,55.0,197.0
1587859200,1300.0,56.0,205.0
1587945600,1363.0,58.0,206.0
1588032000,1399.0,58.0,222.0
1588118400,1447.0,64.0,243.0
1588204800,1506.0,66.0,266.0
1588291200,1555.0,68.0,276.0
1588377600,1594.0,72.0,287.0
1588464000,1618.0,73.0,308.0
1588550400,1652.0,78.0,321.0
1588636800,1704.0,80.0,342.0
1588723200,1778.0,84.0,360.0
1588809600,1829.0,84.0,384.0
1588896000,1872.0,86.0,401.0
1588982400,1921.0,90.0,422.0
1589068800,1965.0,91.0,444.0
1589155200,1990.0,93.0,461.0
1589241600,2023.0,95.0,476.0
1589328000,2069.0,96.0,499.0
1589414400,2100.0,99.0,531.0
1589500800,2138.0,102.0,545.0
1589587200,2175.0,105.0,573.0
1589673600,2211.0,108.0,598.0
1589760000,2235.0,110.0,612.0
1584489600,20.0,1.0,0.0
1584576000,33.0,1.0,0.0
1584662400,40.0,1.0,0.0
1584748800,64.0,2.0,5.0
1584835200,75.0,4.0,5.0
1584921600,99.0,4.0,5.0
1585008000,114.0,4.0,7.0
1585094400,146.0,4.0,10.0
1585180800,152.0,7.0,10.0
1585267200,180.0,9.0,12.0
1585353600,207.0,11.0,21.0
1585440000,222.0,12.0,23.0
1585526400,246.0,12.0,31.0
1585612800,261.0,14.0,32.0
1585699200,282.0,16.0,46.0
1585785600,288.0,16.0,50.0
1585872000,302.0,16.0,50.0
1585958400,318.0,16.0,66.0
1586044800,345.0,17.0,90.0
1586131200,364.0,18.0,108.0
1586217600,384.0,19.0,127.0
1586304000,414.0,23.0,134.0
1586390400,443.0,24.0,146.0
1586476800,443.0,24.0,146.0
1586563200,484.0,27.0,155.0
1586649600,497.0,27.0,161.0
1586736000,497.0,27.0,161.0
1586822400,528.0,30.0,177.0
1586908800,542.0,32.0,226.0
1586995200,546.0,32.0,257.0
1587081600,557.0,35.0,294.0
1587168000,565.0,36.0,321.0
1587254400,576.0,36.0,338.0
1587340800,581.0,38.0,357.0
1587427200,600.0,38.0,362.0
1587513600,609.0,39.0,389.0
1587600000,616.0,41.0,410.0
1587686400,629.0,41.0,425.0
1587772800,629.0,41.0,442.0
1587859200,632.0,42.0,453.0
1587945600,635.0,42.0,469.0
1588032000,638.0,42.0,476.0
1588118400,641.0,43.0,498.0
1588204800,645.0,43.0,506.0
1588291200,649.0,44.0,517.0
1588377600,652.0,44.0,535.0
1588464000,662.0,45.0,540.0
1588550400,672.0,46.0,545.0
1588636800,688.0,48.0,548.0
1588723200,729.0,48.0,555.0
1588809600,736.0,48.0,562.0
1588896000,744.0,48.0,566.0
1588982400,748.0,48.0,569.0
1589068800,751.0,49.0,577.0
1589155200,760.0,50.0,584.0
1589241600,766.0,51.0,588.0
1589328000,773.0,51.0,592.0
1589414400,773.0,51.0,592.0
1589500800,780.0,51.0,595.0
1589587200,782.0,51.0,604.0
1589673600,796.0,51.0,644.0
1589760000,796.0,51.0,652.0
1585612800,15.0,1.0,0.0
1585699200,15.0,1.0,0.0
1585785600,20.0,1.0,0.0
1585872000,20.0,1.0,0.0
1585958400,21.0,1.0,0.0
1586044800,21.0,1.0,0.0
1586131200,22.0,1.0,0.0
1586217600,22.0,1.0,0.0
1586304000,22.0,3.0,0.0
1586390400,23.0,3.0,2.0
1586476800,27.0,3.0,2.0
1586563200,38.0,3.0,2.0
1586649600,41.0,4.0,2.0
1586736000,62.0,4.0,2.0
1586822400,63.0,4.0,2.0
1586908800,74.0,4.0,2.0
1586995200,85.0,4.0,2.0
1587081600,88.0,4.0,5.0
1587168000,98.0,5.0,5.0
1587254400,111.0,5.0,7.0
1587340800,119.0,5.0,7.0
1587427200,121.0,5.0,7.0
1587513600,123.0,5.0,7.0
1587600000,139.0,5.0,9.0
1587686400,144.0,5.0,9.0
1587772800,146.0,5.0,10.0
1587859200,146.0,5.0,10.0
1587945600,146.0,5.0,16.0
1588032000,150.0,5.0,16.0
1588118400,150.0,6.0,27.0
1588204800,151.0,6.0,27.0
1588291200,151.0,6.0,31.0
1588377600,151.0,6.0,37.0
1588464000,155.0,6.0,43.0
1588550400,161.0,6.0,49.0
1588636800,161.0,6.0,49.0
1588723200,161.0,6.0,50.0
1588809600,176.0,6.0,62.0
1588896000,177.0,6.0,67.0
1588982400,178.0,6.0,68.0
1589068800,180.0,6.0,72.0
1589155200,180.0,6.0,74.0
1589241600,180.0,6.0,76.0
1589328000,181.0,6.0,79.0
1589414400,181.0,6.0,84.0
1589500800,182.0,6.0,89.0
1589587200,182.0,6.0,96.0
1589673600,184.0,6.0,97.0
1589760000,191.0,6.0,101.0
1586736000,5.0,1.0,0.0
1586822400,5.0,1.0,0.0
1586908800,5.0,1.0,0.0
1586995200,5.0,1.0,0.0
1587081600,5.0,1.0,0.0
1587168000,5.0,1.0,0.0
1587254400,5.0,1.0,0.0
1587340800,5.0,1.0,4.0
1587427200,5.0,1.0,4.0
1587513600,11.0,1.0,4.0
1587600000,11.0,1.0,4.0
1587686400,11.0,1.0,4.0
1587772800,11.0,1.0,4.0
1587859200,11.0,1.0,4.0
1587945600,11.0,1.0,4.0
1588032000,11.0,1.0,4.0
1588118400,11.0,1.0,4.0
1588204800,11.0,1.0,4.0
