Country/Region,ObservationDate,SNo,Confirmed,date_sec
Azerbaijan,03/11/2020,4831,11.0,1583884800
Azerbaijan,03/12/2020,5060,11.0,1583971200
Azerbaijan,03/13/2020,5248,15.0,1584057600
Azerbaijan,03/14/2020,5528,15.0,1584144000
Azerbaijan,03/15/2020,5783,23.0,1584230400
Azerbaijan,03/16/2020,6055,15.0,1584316800
Azerbaijan,03/17/2020,6313,28.0,1584403200
Azerbaijan,03/18/2020,6599,28.0,1584489600
Azerbaijan,03/19/2020,6874,44.0,1584576000
Azerbaijan,03/20/2020,7179,44.0,1584662400
Azerbaijan,03/21/2020,7476,53.0,1584748800
Azerbaijan,03/22/2020,7627,65.0,1584835200
Azerbaijan,03/23/2020,7925,72.0,1584921600
Azerbaijan,03/24/2020,8219,87.0,1585008000
Azerbaijan,03/25/2020,8517,93.0,1585094400
Azerbaijan,03/26/2020,8819,122.0,1585180800
Azerbaijan,03/27/2020,9125,165.0,1585267200
Azerbaijan,03/28/2020,9432,182.0,1585353600
Azerbaijan,03/29/2020,9743,209.0,1585440000
Azerbaijan,03/30/2020,10054,273.0,1585526400
Azerbaijan,03/31/2020,10366,298.0,1585612800
Azerbaijan,04/01/2020,10679,359.0,1585699200
Azerbaijan,04/02/2020,10992,400.0,1585785600
Azerbaijan,04/03/2020,11307,443.0,1585872000
Azerbaijan,04/04/2020,11622,521.0,1585958400
Azerbaijan,04/05/2020,11938,584.0,1586044800
Azerbaijan,04/06/2020,12257,641.0,1586131200
Azerbaijan,04/07/2020,12577,717.0,1586217600
Azerbaijan,04/08/2020,12897,822.0,1586304000
Azerbaijan,04/09/2020,13217,926.0,1586390400
Azerbaijan,04/10/2020,13537,991.0,1586476800
Azerbaijan,04/11/2020,13858,1058.0,1586563200
Azerbaijan,04/12/2020,14179,1098.0,1586649600
Azerbaijan,04/13/2020,14499,1148.0,1586736000
Azerbaijan,04/14/2020,14819,1197.0,1586822400
Azerbaijan,04/15/2020,15139,1253.0,1586908800
Azerbaijan,04/16/2020,15459,1283.0,1586995200
Azerbaijan,04/17/2020,15779,1340.0,1587081600
Azerbaijan,04/18/2020,16099,1373.0,1587168000
Azerbaijan,04/19/2020,16419,1398.0,1587254400
Azerbaijan,04/20/2020,16739,1436.0,1587340800
Azerbaijan,04/21/2020,17059,1480.0,1587427200
Azerbaijan,04/22/2020,17379,1518.0,1587513600
Azerbaijan,04/23/2020,17698,1548.0,1587600000
Bahamas,03/22/2020,7628,4.0,1584835200
Bahamas,03/23/2020,7926,4.0,1584921600
Bahamas,03/24/2020,8220,5.0,1585008000
Bahamas,03/25/2020,8518,5.0,1585094400
Bahamas,03/26/2020,8820,9.0,1585180800
Bahamas,03/27/2020,9126,10.0,1585267200
Bahamas,03/28/2020,9433,10.0,1585353600
Bahamas,03/29/2020,9744,11.0,1585440000
Bahamas,03/30/2020,10055,14.0,1585526400
Bahamas,03/31/2020,10367,14.0,1585612800
Bahamas,04/01/2020,10680,21.0,1585699200
Bahamas,04/02/2020,10993,24.0,1585785600
Bahamas,04/03/2020,11308,24.0,1585872000
Bahamas,04/04/2020,11623,28.0,1585958400
Bahamas,04/05/2020,11939,28.0,1586044800
Bahamas,04/06/2020,12258,29.0,1586131200
Bahamas,04/07/2020,12578,33.0,1586217600
Bahamas,04/08/2020,12898,40.0,1586304000
Bahamas,04/09/2020,13218,41.0,1586390400
Bahamas,04/10/2020,13538,42.0,1586476800
Bahamas,04/11/2020,13859,46.0,1586563200
Bahamas,04/12/2020,14180,46.0,1586649600
Bahamas,04/13/2020,14500,47.0,1586736000
Bahamas,04/14/2020,14820,49.0,1586822400
Bahamas,04/15/2020,15140,49.0,1586908800
Bahamas,04/16/2020,15460,53.0,1586995200
Bahamas,04/17/2020,15780,54.0,1587081600
Bahamas,04/18/2020,16100,55.0,1587168000
Bahamas,04/19/2020,16420,55.0,1587254400
Bahamas,04/20/2020,16740,60.0,1587340800
Bahamas,04/21/2020,17060,65.0,1587427200
Bahamas,04/22/2020,17380,65.0,1587513600
Bahamas,04/23/2020,17699,72.0,1587600000
"Bahamas, The",03/19/2020,6954,3.0,1584576000
"Bahamas, The",03/20/2020,7255,3.0,1584662400
"Bahamas, The",03/21/2020,7552,4.0,1584748800
Bahrain,02/24/2020,2260,1.0,1582502400
Bahrain,02/25/2020,2325,23.0,1582588800
Bahrain,02/26/2020,2418,33.0,1582675200
Bahrain,02/27/2020,2522,33.0,1582761600
Bahrain,02/28/2020,2627,36.0,1582848000
Bahrain,02/29/2020,2742,41.0,1582934400
Bahrain,03/01/2020,2858,47.0,1583020800
Bahrain,03/02/2020,2984,49.0,1583107200
Bahrain,03/03/2020,3127,49.0,1583193600
Bahrain,03/04/2020,3279,52.0,1583280000
Bahrain,03/05/2020,3441,55.0,1583366400
Bahrain,03/06/2020,3615,60.0,1583452800
Bahrain,03/07/2020,3811,85.0,1583539200
Bahrain,03/08/2020,4037,85.0,1583625600
Bahrain,03/09/2020,4292,95.0,1583712000
Bahrain,03/10/2020,4561,110.0,1583798400
Bahrain,03/11/2020,4757,195.0,1583884800
Bahrain,03/12/2020,4974,195.0,1583971200
Bahrain,03/13/2020,5235,189.0,1584057600
Bahrain,03/14/2020,5426,210.0,1584144000
Bahrain,03/15/2020,5678,214.0,1584230400
Bahrain,03/16/2020,5937,214.0,1584316800
Bahrain,03/17/2020,6213,228.0,1584403200
Bahrain,03/18/2020,6492,256.0,1584489600
Bahrain,03/19/2020,6782,278.0,1584576000
Bahrain,03/20/2020,7084,285.0,1584662400
Bahrain,03/21/2020,7389,305.0,1584748800
Bahrain,03/22/2020,7629,334.0,1584835200
Bahrain,03/23/2020,7927,377.0,1584921600
Bahrain,03/24/2020,8221,392.0,1585008000
Bahrain,03/25/2020,8519,419.0,1585094400
Bahrain,03/26/2020,8821,458.0,1585180800
Bahrain,03/27/2020,9127,466.0,1585267200
Bahrain,03/28/2020,9434,476.0,1585353600
Bahrain,03/29/2020,9745,499.0,1585440000
Bahrain,03/30/2020,10056,515.0,1585526400
Bahrain,03/31/2020,10368,567.0,1585612800
Bahrain,04/01/2020,10681,569.0,1585699200
Bahrain,04/02/2020,10994,643.0,1585785600
Bahrain,04/03/2020,11309,672.0,1585872000
Bahrain,04/04/2020,11624,688.0,1585958400
Bahrain,04/05/2020,11940,700.0,1586044800
Bahrain,04/06/2020,12259,756.0,1586131200
Bahrain,04/07/2020,12579,811.0,1586217600
Bahrain,04/08/2020,12899,823.0,1586304000
Bahrain,04/09/2020,13219,887.0,1586390400
Bahrain,04/10/2020,13539,925.0,1586476800
Bahrain,04/11/2020,13860,1040.0,1586563200
Bahrain,04/12/2020,14181,1136.0,1586649600
Bahrain,04/13/2020,14501,1361.0,1586736000
Bahrain,04/14/2020,14821,1528.0,1586822400
Bahrain,04/15/2020,15141,1671.0,1586908800
Bahrain,04/16/2020,15461,1700.0,1586995200
Bahrain,04/17/2020,15781,1740.0,1587081600
Bahrain,04/18/2020,16101,1773.0,1587168000
Bahrain,04/19/2020,16421,1881.0,1587254400
Bahrain,04/20/2020,16741,1907.0,1587340800
Bahrain,04/21/2020,17061,1973.0,1587427200
Bahrain,04/22/2020,17381,2027.0,1587513600
Bahrain,04/23/2020,17700,2217.0,1587600000
Bangladesh,03/08/2020,4127,3.0,1583625600
Bangladesh,03/09/2020,4386,3.0,1583712000
Bangladesh,03/10/2020,4659,3.0,1583798400
Bangladesh,03/11/2020,4878,3.0,1583884800
Bangladesh,03/12/2020,5099,3.0,1583971200
Bangladesh,03/13/2020,5225,3.0,1584057600
Bangladesh,03/14/2020,5573,3.0,1584144000
Bangladesh,03/15/2020,5817,5.0,1584230400
Bangladesh,03/16/2020,6071,8.0,1584316800
Bangladesh,03/17/2020,6351,10.0,1584403200
Bangladesh,03/18/2020,6624,14.0,1584489600
Bangladesh,03/19/2020,6907,17.0,1584576000
Bangladesh,03/20/2020,7201,20.0,1584662400
Bangladesh,03/21/2020,7502,25.0,1584748800
Bangladesh,03/22/2020,7630,27.0,1584835200
Bangladesh,03/23/2020,7928,33.0,1584921600
Bangladesh,03/24/2020,8222,39.0,1585008000
Bangladesh,03/25/2020,8520,39.0,1585094400
Bangladesh,03/26/2020,8822,44.0,1585180800
Bangladesh,03/27/2020,9128,48.0,1585267200
Bangladesh,03/28/2020,9435,48.0,1585353600
Bangladesh,03/29/2020,9746,48.0,1585440000
Bangladesh,03/30/2020,10057,49.0,1585526400
Bangladesh,03/31/2020,10369,51.0,1585612800
Bangladesh,04/01/2020,10682,54.0,1585699200
Bangladesh,04/02/2020,10995,56.0,1585785600
Bangladesh,04/03/2020,11310,61.0,1585872000
Bangladesh,04/04/2020,11625,70.0,1585958400
Bangladesh,04/05/2020,11941,88.0,1586044800
Bangladesh,04/06/2020,12260,123.0,1586131200
Bangladesh,04/07/2020,12580,164.0,1586217600
Bangladesh,04/08/2020,12900,218.0,1586304000
Bangladesh,04/09/2020,13220,330.0,1586390400
Bangladesh,04/10/2020,13540,424.0,1586476800
Bangladesh,04/11/2020,13861,482.0,1586563200
Bangladesh,04/12/2020,14182,621.0,1586649600
Bangladesh,04/13/2020,14502,803.0,1586736000
Bangladesh,04/14/2020,14822,1012.0,1586822400
Bangladesh,04/15/2020,15142,1231.0,1586908800
Bangladesh,04/16/2020,15462,1572.0,1586995200
Bangladesh,04/17/2020,15782,1838.0,1587081600
Bangladesh,04/18/2020,16102,2144.0,1587168000
Bangladesh,04/19/2020,16422,2456.0,1587254400
Bangladesh,04/20/2020,16742,2948.0,1587340800
Bangladesh,04/21/2020,17062,3382.0,1587427200
Bangladesh,04/22/2020,17382,3772.0,1587513600
Bangladesh,04/23/2020,17701,4186.0,1587600000
Barbados,03/17/2020,6397,2.0,1584403200
Barbados,03/18/2020,6675,2.0,1584489600
Barbados,03/19/2020,6949,5.0,1584576000
Barbados,03/20/2020,7249,5.0,1584662400
Barbados,03/21/2020,7546,6.0,1584748800
Barbados,03/22/2020,7631,14.0,1584835200
Barbados,03/23/2020,7929,17.0,1584921600
Barbados,03/24/2020,8223,18.0,1585008000
Barbados,03/25/2020,8521,18.0,1585094400
Barbados,03/26/2020,8823,18.0,1585180800
Barbados,03/27/2020,9129,24.0,1585267200
Barbados,03/28/2020,9436,26.0,1585353600
Barbados,03/29/2020,9747,33.0,1585440000
Barbados,03/30/2020,10058,33.0,1585526400
Barbados,03/31/2020,10370,34.0,1585612800
Barbados,04/01/2020,10683,34.0,1585699200
Barbados,04/02/2020,10996,46.0,1585785600
Barbados,04/03/2020,11311,51.0,1585872000
Barbados,04/04/2020,11626,52.0,1585958400
Barbados,04/05/2020,11942,56.0,1586044800
Barbados,04/06/2020,12261,60.0,1586131200
Barbados,04/07/2020,12581,63.0,1586217600
Barbados,04/08/2020,12901,63.0,1586304000
Barbados,04/09/2020,13221,66.0,1586390400
Barbados,04/10/2020,13541,67.0,1586476800
Barbados,04/11/2020,13862,68.0,1586563200
Barbados,04/12/2020,14183,71.0,1586649600
Barbados,04/13/2020,14503,72.0,1586736000
Barbados,04/14/2020,14823,72.0,1586822400
Barbados,04/15/2020,15143,73.0,1586908800
Barbados,04/16/2020,15463,75.0,1586995200
Barbados,04/17/2020,15783,75.0,1587081600
Barbados,04/18/2020,16103,75.0,1587168000
Barbados,04/19/2020,16423,75.0,1587254400
Barbados,04/20/2020,16743,75.0,1587340800
Barbados,04/21/2020,17063,75.0,1587427200
Barbados,04/22/2020,17383,75.0,1587513600
Barbados,04/23/2020,17702,76.0,1587600000
Belarus,02/28/2020,2667,1.0,1582848000
Belarus,02/29/2020,2785,1.0,1582934400
Belarus,03/01/2020,2914,1.0,1583020800
Belarus,03/02/2020,3046,1.0,1583107200
Belarus,03/03/2020,3195,1.0,1583193600
Belarus,03/04/2020,3316,6.0,1583280000
Belarus,03/05/2020,3479,6.0,1583366400
Belarus,03/06/2020,3662,6.0,1583452800
Belarus,03/07/2020,3864,6.0,1583539200
Belarus,03/08/2020,4102,6.0,1583625600
Belarus,03/09/2020,4362,6.0,1583712000
Belarus,03/10/2020,4623,9.0,1583798400
Belarus,03/11/2020,4842,9.0,1583884800
Belarus,03/12/2020,5056,12.0,1583971200
Belarus,03/13/2020,5247,27.0,1584057600
Belarus,03/14/2020,5499,27.0,1584144000
Belarus,03/15/2020,5758,27.0,1584230400
Belarus,03/16/2020,6017,36.0,1584316800
Belarus,03/17/2020,6301,36.0,1584403200
Belarus,03/18/2020,6568,51.0,1584489600
Belarus,03/19/2020,6867,51.0,1584576000
Belarus,03/20/2020,7159,69.0,1584662400
Belarus,03/21/2020,7461,76.0,1584748800
Belarus,03/22/2020,7632,76.0,1584835200
Belarus,03/23/2020,7930,81.0,1584921600
Belarus,03/24/2020,8224,81.0,1585008000
Belarus,03/25/2020,8522,86.0,1585094400
Belarus,03/26/2020,8824,86.0,1585180800
Belarus,03/27/2020,9130,94.0,1585267200
Belarus,03/28/2020,9437,94.0,1585353600
Belarus,03/29/2020,9748,94.0,1585440000
Belarus,03/30/2020,10059,152.0,1585526400
Belarus,03/31/2020,10371,152.0,1585612800
Belarus,04/01/2020,10684,163.0,1585699200
Belarus,04/02/2020,10997,304.0,1585785600
Belarus,04/03/2020,11312,351.0,1585872000
Belarus,04/04/2020,11627,440.0,1585958400
Belarus,04/05/2020,11943,562.0,1586044800
Belarus,04/06/2020,12262,700.0,1586131200
Belarus,04/07/2020,12582,861.0,1586217600
Belarus,04/08/2020,12902,1066.0,1586304000
Belarus,04/09/2020,13222,1486.0,1586390400
Belarus,04/10/2020,13542,1981.0,1586476800
Belarus,04/11/2020,13863,2226.0,1586563200
Belarus,04/12/2020,14184,2578.0,1586649600
Belarus,04/13/2020,14504,2919.0,1586736000
Belarus,04/14/2020,14824,3281.0,1586822400
Belarus,04/15/2020,15144,3728.0,1586908800
Belarus,04/16/2020,15464,4204.0,1586995200
Belarus,04/17/2020,15784,4779.0,1587081600
Belarus,04/18/2020,16104,4779.0,1587168000
Belarus,04/19/2020,16424,4779.0,1587254400
Belarus,04/20/2020,16744,6264.0,1587340800
Belarus,04/21/2020,17064,6723.0,1587427200
Belarus,04/22/2020,17384,7281.0,1587513600
Belarus,04/23/2020,17703,8022.0,1587600000
Belgium,02/04/2020,751,1.0,1580774400
Belgium,02/05/2020,822,1.0,1580860800
Belgium,02/06/2020,893,1.0,1580947200
Belgium,02/07/2020,965,1.0,1581033600
Belgium,02/08/2020,1037,1.0,1581120000
Belgium,02/09/2020,1110,1.0,1581206400
Belgium,02/10/2020,1182,1.0,1581292800
Belgium,02/11/2020,1254,1.0,1581379200
Belgium,02/12/2020,1327,1.0,1581465600
Belgium,02/13/2020,1401,1.0,1581552000
Belgium,02/14/2020,1475,1.0,1581638400
Belgium,02/15/2020,1550,1.0,1581724800
Belgium,02/16/2020,1625,1.0,1581811200
Belgium,02/17/2020,1700,1.0,1581897600
Belgium,02/18/2020,1775,1.0,1581984000
Belgium,02/19/2020,1851,1.0,1582070400
Belgium,02/20/2020,1927,1.0,1582156800
Belgium,02/21/2020,2007,1.0,1582243200
Belgium,02/22/2020,2091,1.0,1582329600
Belgium,02/23/2020,2175,1.0,1582416000
Belgium,02/24/2020,2261,1.0,1582502400
Belgium,02/25/2020,2354,1.0,1582588800
Belgium,02/26/2020,2455,1.0,1582675200
Belgium,02/27/2020,2559,1.0,1582761600
Belgium,02/28/2020,2668,1.0,1582848000
Belgium,02/29/2020,2786,1.0,1582934400
Belgium,03/01/2020,2903,2.0,1583020800
Belgium,03/02/2020,3007,8.0,1583107200
Belgium,03/03/2020,3143,13.0,1583193600
Belgium,03/04/2020,3292,23.0,1583280000
Belgium,03/05/2020,3443,50.0,1583366400
Belgium,03/06/2020,3606,109.0,1583452800
Belgium,03/07/2020,3798,169.0,1583539200
Belgium,03/08/2020,4023,200.0,1583625600
Belgium,03/09/2020,4278,239.0,1583712000
Belgium,03/10/2020,4543,267.0,1583798400
Belgium,03/11/2020,4750,314.0,1583884800
Belgium,03/12/2020,4967,314.0,1583971200
Belgium,03/13/2020,5276,559.0,1584057600
Belgium,03/14/2020,5406,689.0,1584144000
Belgium,03/15/2020,5651,886.0,1584230400
Belgium,03/16/2020,5906,1058.0,1584316800
Belgium,03/17/2020,6178,1243.0,1584403200
Belgium,03/18/2020,6452,1486.0,1584489600
Belgium,03/19/2020,6735,1795.0,1584576000
Belgium,03/20/2020,7027,2257.0,1584662400
Belgium,03/21/2020,7325,2815.0,1584748800
Belgium,03/22/2020,7633,3401.0,1584835200
Belgium,03/23/2020,7931,3743.0,1584921600
Belgium,03/24/2020,8225,4269.0,1585008000
Belgium,03/25/2020,8523,4937.0,1585094400
Belgium,03/26/2020,8825,6235.0,1585180800
Belgium,03/27/2020,9131,7284.0,1585267200
Belgium,03/28/2020,9438,9134.0,1585353600
Belgium,03/29/2020,9749,10836.0,1585440000
Belgium,03/30/2020,10060,11899.0,1585526400
Belgium,03/31/2020,10372,12775.0,1585612800
Belgium,04/01/2020,10685,13964.0,1585699200
Belgium,04/02/2020,10998,15348.0,1585785600
Belgium,04/03/2020,11313,16770.0,1585872000
Belgium,04/04/2020,11628,18431.0,1585958400
Belgium,04/05/2020,11944,19691.0,1586044800
Belgium,04/06/2020,12263,20814.0,1586131200
Belgium,04/07/2020,12583,22194.0,1586217600
Belgium,04/08/2020,12903,23403.0,1586304000
Belgium,04/09/2020,13223,24983.0,1586390400
Belgium,04/10/2020,13543,26667.0,1586476800
Belgium,04/11/2020,13864,28018.0,1586563200
Belgium,04/12/2020,14185,29647.0,1586649600
Belgium,04/13/2020,14505,30589.0,1586736000
Belgium,04/14/2020,14825,31119.0,1586822400
Belgium,04/15/2020,15145,33573.0,1586908800
Belgium,04/16/2020,15465,34809.0,1586995200
Belgium,04/17/2020,15785,36138.0,1587081600
Belgium,04/18/2020,16105,37183.0,1587168000
Belgium,04/19/2020,16425,38496.0,1587254400
Belgium,04/20/2020,16745,39983.0,1587340800
Belgium,04/21/2020,17065,40956.0,1587427200
Belgium,04/22/2020,17385,41889.0,1587513600
Belgium,04/23/2020,17704,42797.0,1587600000
Belize,03/23/2020,7932,1.0,1584921600
Belize,03/24/2020,8226,1.0,1585008000
Belize,03/25/2020,8524,2.0,1585094400
Belize,03/26/2020,8826,2.0,1585180800
Belize,03/27/2020,9132,2.0,1585267200
Belize,03/28/2020,9439,2.0,1585353600
Belize,03/29/2020,9750,2.0,1585440000
Belize,03/30/2020,10061,3.0,1585526400
Belize,03/31/2020,10373,3.0,1585612800
Belize,04/01/2020,10686,3.0,1585699200
Belize,04/02/2020,10999,3.0,1585785600
Belize,04/03/2020,11314,4.0,1585872000
Belize,04/04/2020,11629,4.0,1585958400
Belize,04/05/2020,11945,5.0,1586044800
Belize,04/06/2020,12264,7.0,1586131200
Belize,04/07/2020,12584,7.0,1586217600
Belize,04/08/2020,12904,8.0,1586304000
Belize,04/09/2020,13224,9.0,1586390400
Belize,04/10/2020,13544,10.0,1586476800
Belize,04/11/2020,13865,13.0,1586563200
Belize,04/12/2020,14186,14.0,1586649600
Belize,04/13/2020,14506,18.0,1586736000
Belize,04/14/2020,14826,18.0,1586822400
Belize,04/15/2020,15146,18.0,1586908800
Belize,04/16/2020,15466,18.0,1586995200
Belize,04/17/2020,15786,18.0,1587081600
Belize,04/18/2020,16106,18.0,1587168000
Belize,04/19/2020,16426,18.0,1587254400
Belize,04/20/2020,16746,18.0,1587340800
Belize,04/21/2020,17066,18.0,1587427200
Belize,04/22/2020,17386,18.0,1587513600
Belize,04/23/2020,17705,18.0,1587600000
Benin,03/16/2020,6125,1.0,1584316800
Benin,03/17/2020,6406,1.0,1584403200
Benin,03/18/2020,6676,2.0,1584489600
Benin,03/19/2020,6966,2.0,1584576000
Benin,03/20/2020,7265,2.0,1584662400
Benin,03/21/2020,7570,2.0,1584748800
Benin,03/22/2020,7634,2.0,1584835200
Benin,03/23/2020,7933,5.0,1584921600
Benin,03/24/2020,8227,6.0,1585008000
Benin,03/25/2020,8525,6.0,1585094400
Benin,03/26/2020,8827,6.0,1585180800
Benin,03/27/2020,9133,6.0,1585267200
Benin,03/28/2020,9440,6.0,1585353600
Benin,03/29/2020,9751,6.0,1585440000
Benin,03/30/2020,10062,6.0,1585526400
Benin,03/31/2020,10374,9.0,1585612800
Benin,04/01/2020,10687,13.0,1585699200
Benin,04/02/2020,11000,13.0,1585785600
Benin,04/03/2020,11315,16.0,1585872000
Benin,04/04/2020,11630,16.0,1585958400
Benin,04/05/2020,11946,22.0,1586044800
Benin,04/06/2020,12265,26.0,1586131200
Benin,04/07/2020,12585,26.0,1586217600
Benin,04/08/2020,12905,26.0,1586304000
Benin,04/09/2020,13225,26.0,1586390400
Benin,04/10/2020,13545,35.0,1586476800
Benin,04/11/2020,13866,35.0,1586563200
Benin,04/12/2020,14187,35.0,1586649600
Benin,04/13/2020,14507,35.0,1586736000
Benin,04/14/2020,14827,35.0,1586822400
Benin,04/15/2020,15147,35.0,1586908800
Benin,04/16/2020,15467,35.0,1586995200
Benin,04/17/2020,15787,35.0,1587081600
Benin,04/18/2020,16107,35.0,1587168000
Benin,04/19/2020,16427,35.0,1587254400
Benin,04/20/2020,16747,54.0,1587340800
Benin,04/21/2020,17067,54.0,1587427200
Benin,04/22/2020,17387,54.0,1587513600
Benin,04/23/2020,17706,54.0,1587600000
Bhutan,03/06/2020,3710,1.0,1583452800
Bhutan,03/07/2020,3924,1.0,1583539200
Bhutan,03/08/2020,4170,1.0,1583625600
Bhutan,03/09/2020,4435,1.0,1583712000
Bhutan,03/10/2020,4683,1.0,1583798400
Bhutan,03/11/2020,4901,1.0,1583884800
Bhutan,03/12/2020,5122,1.0,1583971200
Bhutan,03/13/2020,5303,1.0,1584057600
Bhutan,03/14/2020,5600,1.0,1584144000
Bhutan,03/15/2020,5853,1.0,1584230400
Bhutan,03/16/2020,6126,1.0,1584316800
Bhutan,03/17/2020,6407,1.0,1584403200
Bhutan,03/18/2020,6688,1.0,1584489600
Bhutan,03/19/2020,6982,1.0,1584576000
Bhutan,03/20/2020,7266,2.0,1584662400
Bhutan,03/21/2020,7571,2.0,1584748800
Bhutan,03/22/2020,7635,2.0,1584835200
Bhutan,03/23/2020,7934,2.0,1584921600
Bhutan,03/24/2020,8228,2.0,1585008000
Bhutan,03/25/2020,8526,2.0,1585094400
Bhutan,03/26/2020,8828,2.0,1585180800
Bhutan,03/27/2020,9134,3.0,1585267200
Bhutan,03/28/2020,9441,3.0,1585353600
Bhutan,03/29/2020,9752,4.0,1585440000
Bhutan,03/30/2020,10063,4.0,1585526400
Bhutan,03/31/2020,10375,4.0,1585612800
Bhutan,04/01/2020,10688,4.0,1585699200
Bhutan,04/02/2020,11001,5.0,1585785600
Bhutan,04/03/2020,11316,5.0,1585872000
Bhutan,04/04/2020,11631,5.0,1585958400
Bhutan,04/05/2020,11947,5.0,1586044800
Bhutan,04/06/2020,12266,5.0,1586131200
Bhutan,04/07/2020,12586,5.0,1586217600
Bhutan,04/08/2020,12906,5.0,1586304000
Bhutan,04/09/2020,13226,5.0,1586390400
Bhutan,04/10/2020,13546,5.0,1586476800
Bhutan,04/11/2020,13867,5.0,1586563200
Bhutan,04/12/2020,14188,5.0,1586649600
Bhutan,04/13/2020,14508,5.0,1586736000
Bhutan,04/14/2020,14828,5.0,1586822400
Bhutan,04/15/2020,15148,5.0,1586908800
Bhutan,04/16/2020,15468,5.0,1586995200
Bhutan,04/17/2020,15788,5.0,1587081600
Bhutan,04/18/2020,16108,5.0,1587168000
Bhutan,04/19/2020,16428,5.0,1587254400
Bhutan,04/20/2020,16748,5.0,1587340800
Bhutan,04/21/2020,17068,6.0,1587427200
Bhutan,04/22/2020,17388,6.0,1587513600
Bhutan,04/23/2020,17707,7.0,1587600000
Bolivia,03/11/2020,4886,2.0,1583884800
Bolivia,03/12/2020,5105,2.0,1583971200
Bolivia,03/13/2020,5263,3.0,1584057600
Bolivia,03/14/2020,5537,10.0,1584144000
Bolivia,03/15/2020,5794,10.0,1584230400
Bolivia,03/16/2020,6061,11.0,1584316800
Bolivia,03/17/2020,6346,11.0,1584403200
Bolivia,03/18/2020,6629,12.0,1584489600
Bolivia,03/19/2020,6919,12.0,1584576000
Bolivia,03/20/2020,7214,15.0,1584662400
Bolivia,03/21/2020,7513,19.0,1584748800
Bolivia,03/22/2020,7636,24.0,1584835200
Bolivia,03/23/2020,7935,27.0,1584921600
Bolivia,03/24/2020,8229,29.0,1585008000
Bolivia,03/25/2020,8527,32.0,1585094400
Bolivia,03/26/2020,8829,43.0,1585180800
Bolivia,03/27/2020,9135,61.0,1585267200
Bolivia,03/28/2020,9442,74.0,1585353600
Bolivia,03/29/2020,9753,81.0,1585440000
